First Index,Second Index,Similarity
791,9863,0.9801792502403259
794,9864,0.9448931217193604
796,9866,0.8336246013641357
798,9865,0.9625029563903809
800,9868,0.9822297692298889
801,9869,0.9107373952865601
803,9872,0.8711258172988892
807,9875,0.8615356087684631
811,9881,0.8398644924163818
812,9882,0.9600169062614441
813,9883,0.8050892949104309
814,9880,0.7825174927711487
819,9890,0.3730205297470093
821,9892,0.9036310911178589
826,9901,0.9132511615753174
827,9904,0.9679774045944214
833,9909,0.6439651250839233
840,9912,0.9784656763076782
841,9914,0.9328793883323669
843,9915,0.9703660607337952
844,9916,0.8791252970695496
848,9918,0.7927159070968628
849,9919,0.9422380328178406
851,9920,0.8434882164001465
852,9922,0.9331352710723877
855,9925,0.9665988087654114
858,9928,0.9106878638267517
862,9931,0.9607040882110596
864,9933,0.8684907555580139
867,9937,0.911733090877533
868,9938,0.9168295860290527
871,9940,0.8034704923629761
873,9945,0.9787352085113525
877,9947,0.944389820098877
879,9950,0.9147782921791077
883,9951,0.9437636137008667
884,9952,0.8761897087097168
893,9958,0.8198692798614502
896,9960,0.9737786054611206
897,9961,0.9225332736968994
898,9963,0.8618395328521729
900,9964,0.9889313578605652
904,9967,0.944349467754364
907,9970,0.9224565625190735
908,9972,0.8640788197517395
909,9973,0.8847345113754272
910,9974,0.9613690972328186
912,9975,0.986565113067627
915,9976,0.980017900466919
921,9978,0.9668500423431396
923,9979,0.9149860739707947
926,9982,0.8593864440917969
927,9984,0.9077339768409729
928,9985,0.9023295044898987
935,9995,0.9193334579467773
936,9997,0.8778063654899597
937,10000,0.9355819225311279
942,10007,0.9391462802886963
949,10011,0.9668077230453491
956,10019,0.9651088714599609
962,10025,0.9661639928817749
967,10030,0.963047981262207
968,10031,0.9669223427772522
969,10034,0.9716407060623169
970,10033,0.9198320508003235
971,10035,0.9368598461151123
974,10040,0.9148964881896973
978,10043,0.9640892744064331
979,10044,0.9460837841033936
980,10045,0.9599241018295288
981,10047,0.9563282132148743
984,10049,0.9079529047012329
985,10051,0.9439708590507507
988,10052,0.7855616807937622
992,10057,0.920486330986023
993,10058,0.8630414009094238
995,10060,0.9446176290512085
996,10062,0.9392385482788086
1012,10073,0.9252828359603882
1014,10075,0.895663321018219
1015,10077,0.7379542589187622
1021,10079,0.8955395221710205
1028,10083,0.9670424461364746
1030,10088,0.8569185733795166
1031,10087,0.9178476929664612
1032,10089,0.9116486310958862
1033,10090,0.8864098787307739
1034,10092,0.8957406282424927
1040,10097,0.9398523569107056
1041,10098,0.8931509852409363
1043,10099,0.9800716638565063
1046,10103,0.8653616905212402
1047,10104,0.8505409955978394
1049,10107,0.9715832471847534
1050,10111,0.9422378540039062
1058,10116,0.8655121922492981
1060,10118,0.9182101488113403
1062,10122,0.9326783418655396
1068,10134,0.985677182674408
1069,10135,0.9862375855445862
1073,10137,0.9479767084121704
1074,10139,0.9164202213287354
1076,10142,0.6762749552726746
1079,10146,0.9274411201477051
1081,10147,0.970613956451416
1085,10150,0.9159286022186279
1087,10151,0.9350205659866333
1094,10158,0.964208722114563
1095,10160,0.9130393266677856
1121,10178,0.8864401578903198
1122,10181,0.9724940061569214
1123,10184,0.9557841420173645
1124,10185,0.9556928873062134
1131,10190,0.8995913863182068
1133,10191,0.9572966694831848
1136,10194,0.9637842178344727
1141,10197,0.9188653230667114
1150,10204,0.9690322875976562
1151,10205,0.9571390151977539
1155,10208,0.9235489368438721
1157,10209,0.41184988617897034
1159,10212,0.9261621832847595
1161,10214,0.9600956439971924
1164,10220,0.8917386531829834
1166,10222,0.8728834390640259
1170,10226,0.9140275120735168
1174,10234,0.9608596563339233
1181,10239,0.9675969481468201
1182,10240,0.8339377641677856
1183,10241,0.6617825627326965
1186,10245,0.9549857974052429
1204,10253,0.907374382019043
1206,10257,0.9352306723594666
1209,10263,0.8910027742385864
1210,10262,0.9193148612976074
1217,10276,0.4466734230518341
1229,10285,0.9263529777526855
1233,10287,0.8922808170318604
1237,10290,0.9679309129714966
1240,10292,0.93046635389328
1243,10293,0.957736074924469
1244,10294,0.9530128836631775
1245,10296,0.9568114280700684
1246,10297,0.9714645147323608
1248,10300,0.9845097661018372
1252,10304,0.9601632356643677
1253,10305,0.8526861071586609
1254,10309,0.97405606508255
1258,10311,0.9235106706619263
1259,10312,0.9047372341156006
1263,10314,0.9451596736907959
1265,10315,0.9814989566802979
1268,10317,0.9567846655845642
1269,10318,0.9490514993667603
1270,10319,0.9130426049232483
1273,10321,0.8566495180130005
1274,10320,0.9189460277557373
1275,10323,0.7017286419868469
1281,10331,0.8720310926437378
1282,10332,0.9633475542068481
1287,10335,0.9540205001831055
1296,10338,0.9415491223335266
1297,10339,0.6581345796585083
1302,10343,0.8892953991889954
1305,10345,0.9312326908111572
1306,10346,0.8269702196121216
1311,10347,0.961828351020813
1317,10350,0.912736177444458
1318,10351,0.9127413034439087
1319,10352,0.92805415391922
1320,10353,0.8192005157470703
1322,10355,0.9223932027816772
1327,10358,0.9126006364822388
1329,10359,0.8916434645652771
1333,10366,0.957909345626831
1335,10368,0.9739652872085571
1336,10371,0.9569680094718933
1339,10375,0.9571218490600586
1343,10380,0.9020482301712036
1345,10382,0.9657112956047058
1346,10383,0.9283609390258789
1349,10384,0.9480286836624146
1350,10385,0.9547291994094849
1354,10391,0.9113396406173706
1357,10392,0.9595199227333069
1358,10394,0.9016557931900024
1360,10395,0.8165124654769897
1361,10396,0.8793425559997559
1368,10403,0.9483511447906494
1369,10404,0.9482219815254211
1375,10409,0.9281829595565796
1379,10412,0.9436883926391602
1381,10414,0.9250128269195557
1386,10416,0.958296537399292
1389,10420,0.932908833026886
1392,10422,0.881421685218811
1394,10423,0.959048867225647
1400,10428,0.9299637079238892
1404,10436,0.9766416549682617
1405,10437,0.7135943174362183
1406,10440,0.8940634727478027
1408,10441,0.9633752107620239
1409,10443,0.9248695373535156
1412,10447,0.7879985570907593
1414,10448,0.9331334829330444
1420,10453,0.9093424081802368
1421,10455,0.9074169993400574
1423,10457,0.9480198621749878
1430,10464,0.9637449979782104
1435,10469,0.9806172847747803
1436,10470,0.9359447956085205
1439,10478,0.8861748576164246
1443,10481,0.9358576536178589
1444,10482,0.74029940366745
1447,10484,0.9102662801742554
1449,10488,0.9818017482757568
1452,10490,0.8818658590316772
1461,10502,0.8734922409057617
1462,10504,0.95994633436203
1468,10509,0.9576175808906555
1473,10520,0.8369045257568359
1476,10522,0.945283830165863
1486,10528,0.8968518972396851
1487,10529,0.8294305801391602
1488,10530,0.9787853956222534
1489,10531,0.9230642914772034
1491,10532,0.9877864122390747
1497,10537,0.9825779795646667
1498,10539,0.2704940438270569
1501,10542,0.7680001258850098
1512,10557,0.9489352107048035
1514,10559,0.9189349412918091
1515,10561,0.9348122477531433
1518,10562,0.9877886176109314
1519,10563,0.9195295572280884
1523,10566,0.9618085026741028
1527,10569,0.8234357833862305
1532,10572,0.9252387285232544
1540,10575,0.9352474808692932
1542,10577,0.9826030135154724
1543,10578,0.9401603937149048
1547,10584,0.9496623873710632
1551,10588,0.9479609131813049
1553,10591,0.9283187985420227
1554,10593,0.8072587251663208
1559,10598,0.872351884841919
1565,10603,0.9586825370788574
1568,10605,0.6746049523353577
1569,10607,0.9327322840690613
1573,10615,0.8697226047515869
1576,10617,0.9394750595092773
1577,10618,0.939956545829773
1581,10626,0.9219315052032471
1582,10627,0.97467041015625
1588,10631,0.9383927583694458
1591,10634,0.9713684320449829
1594,10638,0.9692147970199585
1601,10644,0.9381465911865234
1602,10645,0.9210015535354614
1603,10647,0.9334161281585693
1607,10650,0.9318653345108032
1608,10651,0.9536439180374146
1616,10654,0.9435004591941833
1617,10659,0.9171100854873657
1618,10660,0.9905112981796265
1619,10662,0.9826577305793762
1620,10658,0.9623717665672302
1621,10666,0.924769401550293
1623,10667,0.9632487297058105
1628,10673,0.9432538747787476
1635,10675,0.9378545880317688
1637,10677,0.9498552083969116
1643,10681,0.9628522396087646
1650,10686,0.9434419870376587
1651,10687,0.960660994052887
1660,10691,0.9588631391525269
1661,10692,0.9631232023239136
1669,10695,0.9616122245788574
1673,10697,0.9724003076553345
1677,10700,0.9613314270973206
1678,10701,0.9749417901039124
1680,10702,0.9760698080062866
1683,10707,0.9376233816146851
1685,10710,0.9594249725341797
1687,10711,0.9644353985786438
1688,10714,0.9336193799972534
1689,10715,0.8193710446357727
1690,10716,0.8962464332580566
1698,10727,0.9264500141143799
1700,10732,0.9656661152839661
1701,10729,0.9356568455696106
1702,10730,0.9440222978591919
1703,10733,0.8035557270050049
1706,10737,0.9295627474784851
1709,10738,0.8641988039016724
1712,10740,0.9620152115821838
1719,10745,0.8994365334510803
1722,10747,0.8182358145713806
1726,10750,0.938904881477356
1727,10749,0.9339641332626343
1729,10751,0.9183558821678162
1733,10754,0.9472750425338745
1737,10756,0.8999567627906799
1738,10758,0.9632382988929749
1744,10764,0.9770680069923401
1746,10765,0.9560183882713318
1751,10778,0.9079619646072388
1758,10784,0.9597895741462708
1762,10787,0.8245359659194946
1763,10788,0.9483137130737305
1775,10801,0.9393928647041321
1777,10803,0.9076440334320068
1784,10806,0.9558244943618774
1786,10807,0.973853588104248
1790,10812,0.8599892258644104
1793,10814,0.8301428556442261
1798,10818,0.9081693887710571
1799,10820,0.899055004119873
1801,10821,0.9436087608337402
1806,10824,0.9450780749320984
1809,10825,0.966052770614624
1810,10826,0.9534177780151367
1814,10829,0.9893201589584351
1815,10830,0.9236884713172913
1819,10836,0.9576065540313721
1822,10839,0.34067755937576294
1824,10842,0.9787895679473877
1836,10844,0.847724437713623
1845,10852,0.909827709197998
1847,10853,0.971038818359375
1849,10858,0.8895605802536011
1853,10863,0.9246940016746521
1856,10866,0.9425264596939087
1860,10869,0.9785078763961792
1861,10875,0.8445392847061157
1862,10877,0.928794801235199
1869,10887,0.9414697885513306
1871,10890,0.9749614596366882
1874,10893,0.8638722896575928
1876,10895,0.9330103397369385
1879,10897,0.9330085515975952
1881,10899,0.9552035927772522
1884,10905,0.8007603883743286
1885,10906,0.8795038461685181
1886,10907,0.9348981976509094
1887,10910,1.0
1890,10914,0.9701483249664307
1894,10918,0.8339858651161194
1897,10921,0.9127042293548584
1903,10926,0.9924829602241516
1904,10927,0.9751964807510376
1909,10931,0.9133726358413696
1912,10935,0.816063404083252
1913,10936,0.9844646453857422
1914,10937,0.9891117215156555
1918,10942,0.94776451587677
1929,10959,0.9118218421936035
1930,10960,0.9728120565414429
1932,10962,0.8614707589149475
1938,10966,0.9424228072166443
1939,10968,0.9126724600791931
1945,10975,0.9708309173583984
1946,10976,0.9826542139053345
1949,10981,0.9318140149116516
1952,10984,0.964893102645874
1959,10997,0.9451470375061035
1960,10998,0.9521324634552002
1964,11007,0.9663858413696289
1968,11010,0.8438740372657776
1970,11013,0.938880443572998
1972,11015,0.9307378530502319
1977,11019,0.9203388690948486
1979,11020,0.805998682975769
1980,11018,0.873199462890625
1982,11023,0.9443157911300659
1988,11028,0.9513322114944458
1989,11032,0.9381404519081116
1993,11034,0.9506826996803284
1995,11037,0.7608343362808228
1997,11042,0.6812213659286499
1998,11044,0.877761960029602
2004,11052,0.9271555542945862
2008,11056,0.9139001369476318
2014,11060,0.9290189743041992
2015,11062,0.9431508779525757
2018,11066,0.9675970077514648
2020,11068,0.9334233403205872
2021,11069,0.978920578956604
2023,11070,0.9588700532913208
2033,11075,0.9227386116981506
2036,11077,0.8705306053161621
2039,11082,0.9519870281219482
2052,11098,0.9635823369026184
2053,11099,0.940210223197937
2054,11101,0.8819476962089539
2062,11113,0.9062297344207764
2067,11116,0.8896317481994629
2068,11119,0.8983409404754639
2069,11117,0.9191136360168457
2074,11123,0.9563895463943481
2076,11125,0.931976854801178
2077,11124,0.9691696166992188
2080,11129,0.981383740901947
2082,11130,0.8937803506851196
2083,11131,0.9658790230751038
2085,11136,0.9085831642150879
2091,11140,0.991033673286438
2094,11144,0.9350368976593018
2095,11142,0.9551191926002502
2097,11145,0.9051744937896729
2101,11148,0.8855567574501038
2102,11149,0.9533226490020752
2105,11154,0.9814238548278809
2110,11159,0.9459621906280518
2112,11161,0.8843865990638733
2114,11163,0.9508754014968872
2115,11165,0.9786654710769653
2116,11167,0.8978089094161987
2117,11168,0.9752949476242065
2118,11169,0.9860011339187622
2121,11170,0.8860070109367371
2133,11175,0.9857982993125916
2137,11181,0.9590029716491699
2138,11183,0.9381911158561707
2139,11184,0.9742218852043152
2146,11191,0.7704557776451111
2147,11192,0.9674248695373535
2151,11198,0.9079233407974243
2152,11199,0.9460252523422241
2153,11201,0.881526529788971
2156,11203,0.9571005702018738
2158,11206,0.9601505994796753
2165,11207,0.9809176921844482
2173,11217,0.9415825009346008
2177,11218,0.7629453539848328
2179,11219,0.9673654437065125
2180,11220,0.8589473962783813
2184,11227,0.9733036160469055
2191,11236,0.9223636984825134
2194,11238,0.921790599822998
2197,11240,0.8660764694213867
2199,11243,0.842910647392273
2201,11244,0.9445285797119141
2203,11245,0.9384263753890991
2204,11246,0.9764138460159302
2206,11247,0.9085143804550171
2212,11254,0.9331990480422974
2214,11257,0.9450899362564087
2226,11269,0.9074900150299072
2228,11272,0.9863590002059937
2233,11273,0.9778498411178589
2234,11275,0.9606673717498779
2235,11276,0.9248462915420532
2237,11278,0.9377344846725464
2238,11279,0.6538565158843994
2240,11283,0.9550015330314636
2241,11284,0.9396268129348755
2247,11289,0.9668090343475342
2256,11295,0.9262696504592896
2257,11296,0.8695361018180847
2264,11300,0.8441844582557678
2269,11303,0.9447396993637085
2271,11310,0.7100677490234375
2272,11312,0.34029102325439453
2281,11323,0.9650559425354004
2283,11328,0.9168108701705933
2284,11330,0.9358325004577637
2289,11339,0.9560296535491943
2291,11343,0.9273850917816162
2294,11350,0.9603236317634583
2296,11353,0.9771888256072998
2306,11362,0.9488646984100342
2309,11365,0.974448025226593
2316,11367,0.9802120923995972
2323,11374,0.91304612159729
2324,11375,0.9235203266143799
2327,11379,0.903390645980835
2337,11385,0.7272543907165527
2341,11387,0.8725271224975586
2343,11390,0.9925037622451782
2344,11391,0.8510424494743347
2351,11396,0.9325454235076904
2357,11399,0.8564897775650024
2358,11400,0.94266676902771
2359,11401,0.9276942014694214
2360,11404,0.938319981098175
2361,11406,0.7719371914863586
2362,11407,0.9482614398002625
2365,11409,0.8854488730430603
2366,11411,0.9521370530128479
2367,11413,0.8613300323486328
2368,11415,0.9289705753326416
2369,11416,0.9311466813087463
2370,11418,0.803989589214325
2374,11424,0.38072067499160767
2381,11428,0.9386838674545288
2382,11429,0.9308648109436035
2386,11432,0.9181432127952576
2387,11434,0.933246374130249
2388,11439,0.9668738842010498
2392,11444,0.9385795593261719
2393,11445,0.9037099480628967
2394,11448,0.9848873615264893
2398,11449,0.7973154783248901
2408,11454,0.9092530012130737
2412,11456,0.7310163974761963
2415,11462,0.9116305112838745
2416,11463,0.9366598129272461
2417,11468,0.9670248031616211
2418,11469,0.8360621929168701
2424,11475,0.9460573196411133
2425,11476,0.9776141047477722
2426,11477,0.9572258591651917
2427,11481,0.9415628910064697
2428,11480,0.9437694549560547
2432,11485,0.9682810306549072
2436,11488,0.9619743824005127
2438,11490,0.9355216026306152
2451,11497,0.9774567484855652
2452,11499,0.9260262250900269
2457,11504,0.899349570274353
2458,11506,0.9093326926231384
2462,11511,0.8681705594062805
2464,11512,0.9249154329299927
2467,11514,0.9124326705932617
2474,11519,0.9647969007492065
2475,11520,0.9121009111404419
2476,11521,0.9670088291168213
2480,11523,0.9585110545158386
2488,11536,0.9776682257652283
2489,11537,0.9748084545135498
2491,11542,0.9222748279571533
2506,11552,0.9520692229270935
2507,11554,0.9741793870925903
2508,11558,0.9249643683433533
2519,11563,0.9176379442214966
2522,11564,0.9503293037414551
2523,11567,0.9491835832595825
2524,11570,0.9060823917388916
2531,11576,0.9244035482406616
2534,11580,0.9350901246070862
2536,11581,0.8236938118934631
2537,11582,0.9626449942588806
2542,11586,0.9797635078430176
2546,11591,0.8104245662689209
2557,11603,0.9272388219833374
2560,11608,0.5264139175415039
2568,11619,0.970447301864624
2569,11620,0.957870364189148
2570,11622,0.9670063257217407
2576,11635,0.9827563762664795
2577,11636,0.9687156677246094
2578,11637,0.9322602152824402
2579,11639,0.9521661996841431
2580,11640,0.9826498627662659
2582,11644,0.9231676459312439
2587,11651,0.943511962890625
2593,11657,0.7978358864784241
2594,11659,0.9418632984161377
2595,11661,0.34315818548202515
2599,11666,0.961052656173706
2604,11670,0.9033176898956299
2605,11671,0.9521204233169556
2606,11674,0.7834827899932861
2607,11675,0.8413515090942383
2609,11678,0.9278550148010254
2612,11682,0.9146476984024048
2613,11683,0.9042403101921082
2614,11684,0.9675859212875366
2615,11685,0.9844766855239868
2616,11690,0.9064444899559021
2620,11693,0.9482629299163818
2621,11697,0.9830468893051147
2622,11695,0.9476485252380371
2627,11698,0.9126166701316833
2633,11708,0.9732356071472168
2637,11710,0.9613280892372131
2641,11715,0.9405757188796997
2642,11716,0.9114251136779785
2647,11720,0.7956032752990723
2649,11724,0.9230024814605713
2650,11726,0.3025277853012085
2653,11732,0.9431648850440979
2656,11740,0.9454253911972046
2659,11744,0.9166601300239563
2668,11749,0.869537353515625
2670,11755,0.96279376745224
2671,11760,0.9804859161376953
2675,11763,0.9421022534370422
2683,11770,0.9592470526695251
2684,11771,0.9419752359390259
2685,11773,0.9589006900787354
2688,11775,0.9542114734649658
2691,11779,0.8956347107887268
2706,11791,0.8467581868171692
2707,11793,0.9575639963150024
2708,11794,0.9783140420913696
2714,11799,0.9493149518966675
2720,11805,0.9516931176185608
2722,11807,0.9090815782546997
2723,11809,0.939513087272644
2728,11810,0.9673863649368286
2738,11818,0.9525676965713501
2741,11821,0.9542790055274963
2744,11822,0.913960874080658
2746,11825,0.9032210111618042
2748,11827,0.7855436205863953
2749,11829,0.8947345018386841
2750,11830,0.9543036818504333
2757,11833,0.9563519358634949
2762,11834,0.9348102807998657
2767,11838,0.942786455154419
2773,11846,0.9337295889854431
2774,11847,0.9599183797836304
2775,11850,0.9537928104400635
2778,11851,0.9356461763381958
2780,11852,0.9738239645957947
2781,11854,0.9715201258659363
2782,11856,0.8850246667861938
2785,11858,0.9706577658653259
2787,11862,0.9156694412231445
2788,11864,0.926201581954956
2791,11868,0.9119681119918823
2793,11869,0.9637359380722046
2795,11872,0.9625899791717529
2797,11873,0.9848310947418213
2802,11880,0.9735270142555237
2804,11881,0.9426186084747314
2806,11887,0.9819545745849609
2809,11890,0.9696165323257446
2813,11894,0.8972758650779724
2816,11898,0.8319148421287537
2823,11908,0.9010518789291382
2826,11909,0.989085853099823
2828,11914,0.895024299621582
2830,11918,0.819290280342102
2831,11919,0.9800862669944763
2832,11920,0.9291694164276123
2835,11924,0.976469874382019
2841,11928,0.8801265358924866
2847,11934,0.9583720564842224
2853,11939,0.9625058174133301
2855,11947,0.9603524208068848
2857,11950,0.8363590240478516
2858,11951,0.966620683670044
2862,11958,0.7541937828063965
2865,11963,0.9335214495658875
2866,11968,0.9779393076896667
2867,11970,0.9518353343009949
2872,11974,0.9200451374053955
2873,11975,0.9159077405929565
2875,11982,0.8937734365463257
2876,11985,0.9544001817703247
2879,11992,0.9686375856399536
2881,11996,0.9428064227104187
2884,12000,0.8425110578536987
2887,12004,0.8579608201980591
2894,12007,0.9015733003616333
2895,12008,0.758954644203186
2903,12012,0.9060863256454468
2913,12017,0.8825619220733643
2917,12024,0.9535781741142273
2921,12029,0.8501276969909668
2925,12033,0.9632785320281982
2927,12032,0.8260859251022339
2936,12041,0.9532871842384338
2937,12044,0.9554461240768433
2942,12046,0.8387963175773621
2945,12050,0.8923166394233704
2949,12055,0.9278107285499573
2951,12056,0.9650572538375854
2952,12058,0.9806461930274963
2957,12061,0.9314682483673096
2958,12062,0.9471273422241211
2965,12067,0.9665305614471436
2967,12068,0.7660782933235168
2968,12069,0.9419021606445312
2969,12073,0.9720282554626465
2970,12070,0.9395015239715576
2971,12075,0.7797313928604126
2974,12085,0.6973747611045837
2983,12091,0.9565896987915039
2985,12101,0.9447339773178101
2986,12102,0.9669837355613708
2987,12103,0.9072900414466858
2993,12110,0.9287926554679871
2994,12111,0.9172903895378113
2995,12112,0.9548698663711548
3001,12116,0.8852909803390503
3005,12123,0.9580079913139343
3011,12125,0.8864495754241943
3013,12128,0.9570121765136719
3017,12129,0.8369013071060181
3018,12132,0.9341951608657837
3025,12136,0.9934715032577515
3031,12138,0.9489229321479797
3036,12145,0.9151724576950073
3037,12146,0.8227671384811401
3042,12152,0.9680832624435425
3046,12162,0.9540297389030457
3049,12167,0.6409025192260742
3051,12170,0.9032529592514038
3052,12172,0.9071120023727417
3059,12174,0.8430628180503845
3062,12175,0.9836164712905884
3064,12176,0.8971281051635742
3067,12184,0.9256651401519775
3071,12189,0.8607231378555298
3074,12194,0.6209478378295898
3076,12197,0.8946542739868164
3083,12204,0.9418917298316956
3088,12209,0.9624871611595154
3093,12211,0.890002965927124
3094,12215,0.8979707360267639
3097,12216,0.9465454816818237
3100,12222,0.8130160570144653
3102,12223,0.847967267036438
3104,12225,0.9275587201118469
3105,12227,0.9179137945175171
