First Index,Second Index,Similarity
143,10153,0.8504656553268433
144,10148,0.9183986186981201
145,10182,0.8432750701904297
147,10124,0.8975725769996643
148,10161,0.7600663900375366
149,10571,0.9322690963745117
150,10149,0.8698530197143555
151,19214,0.9304819107055664
152,10157,0.9699881672859192
153,10154,0.9699881672859192
154,10155,0.8634247779846191
155,10156,0.906838059425354
156,10158,0.9128164649009705
157,10159,0.9182842969894409
158,10181,0.9192944765090942
159,10125,0.759590208530426
160,11262,0.7839418053627014
161,10573,0.8098714351654053
162,10572,0.9389298558235168
163,10570,0.9375841021537781
164,10574,0.9245458245277405
169,10581,0.8449358940124512
170,10582,0.7884107828140259
171,10583,0.8712722063064575
177,18986,0.8448021411895752
183,10162,0.801128625869751
184,10185,0.8530436754226685
187,10216,0.8454372882843018
189,10191,0.913770318031311
190,10188,0.9113005995750427
194,10262,0.9138383865356445
199,12487,0.8093399405479431
200,12545,0.8713914155960083
203,10192,0.9537578225135803
204,12499,0.8120701313018799
207,12485,0.7309764623641968
218,10230,0.855747640132904
235,10233,0.9193251729011536
236,10234,0.9193251729011536
246,10238,0.8662062883377075
251,10190,0.8439761400222778
272,10264,0.9150828123092651
279,10257,0.8999736309051514
288,10251,0.89822918176651
289,10252,0.89822918176651
290,10254,0.89822918176651
293,10253,0.89822918176651
294,10256,0.89822918176651
295,10258,0.89822918176651
296,10260,0.89822918176651
297,19933,0.9029288291931152
301,10261,0.9223803281784058
302,10263,0.9624291658401489
303,10265,0.8802875280380249
304,10266,0.9653829336166382
306,16769,0.8972364664077759
329,16572,0.8085532784461975
330,10271,0.9095025062561035
331,10269,0.9666668176651001
332,10270,0.9656202793121338
333,10281,0.9773626327514648
336,15260,0.8940248489379883
337,10268,0.8691011667251587
339,16542,0.879395067691803
340,10275,0.9442049264907837
341,10289,0.9383256435394287
343,16570,0.9043078422546387
344,10294,0.9364525675773621
345,16577,0.7620517015457153
346,10280,0.8747051954269409
347,10276,0.8107971549034119
351,10290,0.8595911264419556
357,10272,0.9039620757102966
358,10278,0.9332674145698547
359,16554,0.9392766952514648
361,16555,0.8560702800750732
362,10293,0.9024950265884399
363,10291,0.8365070819854736
364,16585,0.8446826338768005
366,10301,0.8866926431655884
368,10297,0.8920726776123047
370,10323,0.8875487446784973
371,10300,0.9349552392959595
373,10306,0.8543117046356201
374,10295,0.8767830729484558
377,10292,0.7952714562416077
380,10327,0.9461607336997986
381,10328,0.849960207939148
386,10335,0.8011351823806763
387,10337,0.8076595067977905
389,10340,0.8139245510101318
390,10331,0.9667189121246338
393,10334,0.8547636866569519
395,10348,0.9473004937171936
403,16251,0.9306468963623047
411,13956,0.9456967115402222
412,10350,0.9432797431945801
413,10356,0.9017974138259888
414,10345,0.9059929251670837
415,10346,0.9141131043434143
416,10343,0.8770852088928223
417,10353,0.9097293615341187
419,10349,0.94134920835495
421,10352,0.9175822734832764
422,10354,0.8762987852096558
423,10363,0.9075462222099304
425,10344,0.909532904624939
432,11505,0.772202730178833
435,10347,0.901675283908844
436,10360,0.9112505912780762
437,10361,0.8944884538650513
439,10342,0.8073209524154663
443,10388,0.8903014063835144
445,10365,0.9318992495536804
446,10381,0.9476706981658936
448,10364,0.8558837175369263
449,10373,0.8288025856018066
450,15548,0.8138935565948486
452,10358,0.9244063496589661
456,10359,0.8853305578231812
460,10366,0.9282786250114441
461,16090,0.8875408172607422
462,10368,0.9098770022392273
464,10369,0.9493920207023621
473,10374,0.9201998710632324
474,10371,0.830976128578186
475,10387,0.9060698747634888
480,10382,0.8878586292266846
481,10384,0.8969500064849854
482,10385,0.8969500064849854
483,10383,0.8889634609222412
484,10378,0.9150721430778503
485,10395,0.9716125726699829
486,10400,0.9367038011550903
488,10392,0.8286398649215698
489,10413,0.9077985286712646
490,10397,0.9117650389671326
492,10402,0.9791720509529114
493,10405,0.8939301371574402
494,10406,1.0
495,10407,1.0
496,10408,1.0
497,10409,0.8207697868347168
499,10398,0.9027211666107178
500,10432,0.9276055097579956
502,10427,0.8427948355674744
503,10404,0.9426034688949585
509,10436,0.7258719801902771
510,10421,0.8539811372756958
511,10396,0.8747296929359436
512,10420,0.932327389717102
515,10430,0.9448378086090088
516,10424,0.8709489107131958
517,10426,0.8709489107131958
518,10401,0.927915632724762
519,10438,0.8429907560348511
520,10425,0.8939498662948608
521,10419,0.9387379288673401
522,15234,0.9171143174171448
523,14855,0.8162891268730164
524,10429,0.8717707395553589
526,10428,0.940008819103241
530,10418,1.000000238418579
531,10439,0.8471397161483765
534,10447,0.7913143634796143
537,10437,0.9069897532463074
544,10441,0.858383059501648
545,10442,0.873686671257019
546,10444,0.9237897396087646
547,10443,0.7731345295906067
548,10410,0.8932455778121948
549,10411,0.916174054145813
552,10445,0.9393817186355591
553,10454,0.932021975517273
555,10456,0.9617125988006592
556,10449,0.9502859711647034
557,10452,0.9617107510566711
558,10446,0.8007595539093018
562,10448,0.9180001020431519
563,10451,0.883293628692627
567,10455,0.9518827199935913
568,10457,0.9300701022148132
570,10459,1.0
571,10460,1.0
573,10453,0.8743235468864441
574,10450,0.93147212266922
578,13854,0.7265734672546387
583,10463,0.897354006767273
584,10466,0.883499801158905
585,10467,0.9294843673706055
587,12055,0.7300864458084106
589,12048,0.9400221109390259
591,14856,0.8207520246505737
594,10484,0.8413117527961731
595,10481,0.7303907871246338
596,10482,0.9045706391334534
597,10473,0.9469220042228699
598,10474,0.9469220042228699
600,10468,0.924357533454895
602,10486,0.9552121162414551
603,10487,0.8681840896606445
604,10488,0.8681840896606445
605,13897,0.8307241201400757
607,10483,0.9556360244750977
608,10477,0.8832824230194092
611,13852,0.8104095458984375
612,10479,0.9332658052444458
613,10480,0.9557017087936401
614,10478,0.9508140087127686
615,10471,0.9113452434539795
616,10470,0.8666931390762329
617,10472,0.9173774123191833
618,10494,0.9366257190704346
627,14624,0.850033164024353
629,10485,0.9774280190467834
631,10492,0.7407242059707642
633,10493,0.7526686191558838
635,10500,0.9088892936706543
636,16622,0.8383392095565796
639,10506,0.9385870695114136
640,10321,0.950371503829956
643,10915,0.9508471488952637
644,10924,0.9525047540664673
645,10920,0.9007101655006409
646,10933,0.7304514646530151
647,17245,0.9379512071609497
648,17253,0.903196394443512
649,15229,0.9712278246879578
650,10507,0.8156622648239136
651,10508,0.85374915599823
653,10510,0.9068509340286255
654,10663,0.8391717672348022
655,10681,0.9244410991668701
656,10509,0.9271472692489624
657,10514,0.8927341103553772
658,10515,0.9022660255432129
659,10516,0.8077471256256104
660,10520,0.9547393918037415
662,10560,0.8986406922340393
665,15551,0.9525286555290222
674,10518,0.9313477873802185
676,10519,0.9110095500946045
680,10523,0.9408381581306458
681,10524,0.9560487270355225
683,18108,0.5843194723129272
684,10533,0.9424387812614441
686,10534,0.9539265036582947
687,10528,0.9635584354400635
688,10529,0.8465325236320496
689,10538,0.9511452913284302
690,10526,0.9609897136688232
693,11991,0.9300693869590759
695,10539,0.8441203236579895
696,10540,0.9175038933753967
697,10541,0.9175038933753967
698,10547,0.8784928917884827
699,10546,0.9167011976242065
700,10548,0.9154987335205078
705,10551,0.965972363948822
706,10530,0.8205101490020752
707,10549,0.9113181829452515
711,10552,0.8960645794868469
712,17188,0.848972737789154
713,10556,0.9392094612121582
714,10554,0.8203810453414917
715,10555,0.8711779117584229
716,10553,0.8796946406364441
719,10563,0.9476143717765808
720,10559,0.9238306283950806
722,10562,0.94440758228302
723,10566,0.7889575958251953
726,10706,0.8236092925071716
727,15128,0.8723397254943848
728,10705,0.9704715013504028
729,10708,0.9458075761795044
730,10850,0.9530812501907349
731,14794,0.9211261868476868
736,10575,0.9286746978759766
741,10576,0.9582188725471497
746,10579,0.9548742175102234
748,10894,0.9586325883865356
754,18728,0.9037277698516846
755,18726,0.9037277698516846
756,18725,0.8509548902511597
757,18727,0.8991760015487671
759,10584,0.8683033585548401
760,10588,0.8596246838569641
761,10577,0.9636788368225098
762,10586,0.8920838832855225
763,10587,0.9286112785339355
764,10585,0.8887090086936951
765,10589,0.8596246838569641
766,17038,0.8383157253265381
767,11827,0.9496911764144897
768,16999,0.8976073265075684
769,10595,0.8917952179908752
778,10440,0.9197948575019836
783,12735,0.9775893092155457
784,10623,0.9189855456352234
785,12060,0.6667463183403015
787,11311,0.9609360694885254
788,10610,0.9714958071708679
792,10616,0.9684494733810425
793,12092,0.94009929895401
796,10769,0.9347037076950073
801,10611,0.8389632701873779
802,10621,0.9035385847091675
804,10612,0.7850465774536133
805,10644,0.8856996893882751
806,10625,0.876427412033081
807,10614,0.7714835405349731
808,10617,0.8873187303543091
809,10627,0.9647637605667114
810,10631,0.8451550006866455
812,10642,0.9492764472961426
814,10628,0.8283089995384216
817,10618,0.9477524757385254
818,18427,0.7799084186553955
819,10615,0.7598105669021606
820,10613,0.828830361366272
822,10641,0.9749706983566284
823,10622,0.925760805606842
824,10629,0.7575286626815796
825,10630,0.7575286626815796
826,10632,0.799951434135437
827,10633,0.7746900320053101
828,10634,0.8318300843238831
829,10635,0.8318300843238831
830,10636,0.8318300843238831
831,10638,0.8148137927055359
832,10639,0.7693299055099487
833,10640,0.7510054111480713
840,10643,0.9074611663818359
847,10645,0.9302746057510376
848,16901,0.8695449233055115
851,10626,0.8978822827339172
852,10654,0.8855024576187134
858,12082,0.807774543762207
859,10652,0.9331378936767578
861,10657,0.7751259207725525
862,10655,0.9369404315948486
863,10656,0.9369404315948486
866,10307,0.9661045670509338
867,14594,0.9400583505630493
874,10664,0.8488474488258362
875,10658,0.9484964609146118
878,11235,0.8898248672485352
879,10675,0.8663625121116638
880,10668,0.94915771484375
882,16964,0.9323217868804932
883,16965,0.817574679851532
884,16966,0.8825865387916565
889,10685,0.9513510465621948
890,10513,0.950806200504303
891,10662,0.911384105682373
892,10512,0.8925867080688477
893,10659,0.9520097374916077
894,10666,0.9332970380783081
897,10682,0.758543848991394
900,10679,0.8584716320037842
902,10313,0.9688335657119751
904,17605,0.7609344124794006
905,10676,0.9371581673622131
906,10677,0.9209940433502197
907,17597,0.6416506767272949
911,10680,0.8583612442016602
912,10678,0.8780723810195923
914,10661,0.864539623260498
915,10691,0.8452454805374146
916,10671,0.9469048976898193
917,10672,0.9136574864387512
919,10673,0.8118422627449036
920,10686,0.9192315340042114
921,10687,0.9459887742996216
922,10688,0.9272474050521851
923,18303,0.8819630146026611
924,13391,0.8896039724349976
929,10689,0.8398594856262207
930,10690,0.9444516897201538
933,10692,0.8304938077926636
934,10683,0.9091762900352478
936,16601,0.9225896596908569
937,10311,0.9575073719024658
941,15214,0.8738003969192505
942,19424,0.7750223875045776
944,17509,0.7159062027931213
948,18054,0.8984131217002869
950,10697,0.9077799916267395
952,10694,0.8945285081863403
953,10695,0.8259584307670593
954,19568,0.8908417224884033
956,10693,0.8839876651763916
957,13420,0.7896462082862854
961,10701,0.931365966796875
962,15218,0.9542307257652283
964,15265,0.796904444694519
965,10702,0.9177471399307251
968,15259,0.66410231590271
973,19566,0.8185132145881653
976,10703,0.7477473616600037
985,10704,0.9110589027404785
986,10707,0.906828761100769
987,10718,0.9505716562271118
989,10711,0.8826736211776733
990,10714,0.8826736211776733
991,10712,0.8490415215492249
992,10710,0.8531859517097473
993,10727,0.9613598585128784
994,10590,0.9172022342681885
996,10717,0.9496207237243652
997,10730,0.9313532114028931
999,17651,0.9244989156723022
1000,15130,0.9194338321685791
1003,10728,0.9688786864280701
1004,10719,0.8021031618118286
1008,10720,0.8135532140731812
1011,10732,0.8570119738578796
1012,10729,0.875110387802124
1015,10733,0.9615898728370667
1016,10735,0.9666263461112976
1017,10736,0.9704490900039673
1018,10737,0.9502416849136353
1019,10816,0.9654202461242676
1021,10753,0.9409427642822266
1022,10756,0.9210724234580994
1023,10750,0.9306320548057556
1025,10764,0.9015506505966187
1027,10749,0.9363001585006714
1028,10746,0.6630102396011353
1029,10747,0.6630102396011353
1030,10752,0.8300791382789612
1031,10744,0.9129396080970764
1032,10751,0.8703594207763672
1037,10768,0.9317224025726318
1038,10755,0.8644825220108032
1039,10754,0.9221844673156738
1043,10748,0.9696015119552612
1044,10761,0.9263301491737366
1046,10760,0.9459530711174011
1047,10762,0.9389570951461792
1048,10770,0.8905200958251953
1049,11352,0.8864607810974121
1050,11349,0.9254850149154663
1051,11350,0.9254850149154663
1053,17737,0.7922149896621704
1055,10765,0.8987603187561035
1057,10757,0.9658779501914978
1067,10779,0.9391378164291382
1070,10780,0.9407714605331421
1071,10781,0.9407714605331421
1072,10743,0.9214473962783813
1073,10782,0.8560999631881714
1074,10784,0.9007407426834106
1079,10785,0.8407403230667114
1080,10786,0.8407403230667114
1082,10787,0.8357363343238831
1083,10792,0.8344744443893433
1086,10798,0.8183194398880005
1089,10793,0.883328378200531
1094,10796,0.8827256560325623
1095,10797,0.8985402584075928
1098,12407,0.9612805247306824
1100,12408,0.9527170062065125
1116,10801,0.9705818295478821
1119,10806,0.9585543274879456
1123,10804,0.7871578931808472
1124,10811,0.8564020395278931
1125,10799,0.8705256581306458
1126,10800,0.8646481037139893
1127,10802,0.8705256581306458
1128,10803,0.8840349912643433
1129,10813,0.9046923518180847
1130,10810,0.8822581768035889
1134,10814,0.9110380411148071
1135,10812,0.8925082683563232
1137,10815,0.9139341115951538
1139,10817,0.9222316741943359
1140,10818,0.8900991678237915
1141,10819,0.9012578129768372
1144,10826,0.8962078094482422
1145,10827,0.8962078094482422
1146,10836,0.7105677127838135
1147,10833,0.9093952775001526
1148,10834,0.9093952775001526
1149,10835,0.937036395072937
1150,10820,0.9142818450927734
1152,10828,0.945083498954773
1153,10829,0.945083498954773
1156,10841,0.9463539123535156
1157,10847,0.9728430509567261
1158,10856,0.8459505438804626
1159,10855,0.9379552602767944
1160,10849,0.9646528363227844
1161,10851,0.9750405550003052
1164,10846,0.9331058263778687
1165,10852,0.9464578628540039
1166,10857,0.9501685500144958
1167,10858,0.904045581817627
1168,10854,0.8852398991584778
1169,10859,0.9318518042564392
1170,10845,0.8694579005241394
1171,10848,0.9198364019393921
1172,10864,0.915264368057251
1173,10866,0.9074116945266724
1174,10867,0.915264368057251
1175,10865,0.935171365737915
1176,10853,0.8889874815940857
1177,10880,0.76597660779953
1181,11464,0.9497450590133667
1182,10870,0.898207426071167
1183,10863,0.8691549301147461
1187,10871,0.9469645619392395
1188,10874,0.9419428110122681
1189,10875,0.9028481245040894
1190,10876,0.9301559925079346
1191,10878,0.8448166847229004
1192,10881,0.9857868552207947
1193,10882,0.9857868552207947
1194,10883,0.9857868552207947
1195,10884,0.9857868552207947
1197,10869,0.8686936497688293
1198,10879,0.7097467184066772
1210,14871,0.7891419529914856
1213,10921,0.7704308032989502
1214,10932,0.8029603958129883
1215,10891,0.720869243144989
1224,10917,0.736823558807373
1230,10919,0.785503625869751
1231,10925,0.7785409688949585
1232,10936,0.8737167716026306
1233,10938,0.906503438949585
1234,10951,0.8996672630310059
1235,10937,0.8991398811340332
1237,10927,0.866735577583313
1238,19825,0.9369606375694275
1239,10939,0.9612612128257751
1243,10940,0.9293262362480164
1247,10935,0.6913281679153442
1249,10943,0.8385485410690308
1250,10953,0.9257726669311523
1262,14465,0.8963645100593567
1266,16626,0.8463326692581177
1267,10966,0.8551385402679443
1269,17336,0.8480632305145264
1270,10960,0.8372514247894287
1271,10963,0.7457866668701172
1273,10964,0.8472254276275635
1274,10965,0.8055520057678223
1275,10968,0.9039762020111084
1276,10969,0.9546557068824768
1277,10967,0.9139482378959656
1279,17334,0.8106391429901123
1280,10970,0.8816912174224854
1281,10971,0.8816912174224854
1284,10973,0.8062527775764465
1288,10975,0.9228136539459229
1289,10976,0.9123191833496094
1292,13903,0.8251782059669495
1293,13902,0.9154794216156006
1294,10980,0.9097756147384644
1295,17300,0.8277278542518616
1296,10974,0.8620589971542358
1297,10981,0.8694707155227661
1299,10977,0.9293944239616394
1300,10979,0.9422413110733032
1301,10978,0.9558659791946411
1302,10982,0.9279925227165222
1303,10983,0.9834818840026855
1304,10988,0.9594336152076721
1305,10994,0.8175996541976929
1306,10995,0.8757487535476685
1308,10993,0.8811697959899902
1309,11012,0.8223761916160583
1310,10992,0.9281543493270874
1311,11005,0.8693093061447144
1317,11003,0.7663359642028809
1318,10998,0.9092883467674255
1319,10997,0.9222042560577393
1322,11009,0.707425594329834
1324,11032,0.7802560329437256
1325,10984,0.8593809604644775
1326,11033,0.7609603404998779
1327,11035,0.7543113231658936
1331,11042,0.82509845495224
1333,11021,0.8572626113891602
1340,11006,0.8381470441818237
1355,11007,0.8642057180404663
1356,11002,0.8590443730354309
1357,11001,0.9568668603897095
1362,11008,0.9093371629714966
1363,11016,0.8721657991409302
1365,11000,0.9238896369934082
1368,11004,0.8035044074058533
1369,11015,0.9391635656356812
1370,11026,0.7672487497329712
1371,11030,0.7721494436264038
1372,11024,0.8408845663070679
1373,11013,0.8958289623260498
1377,11011,0.9073562026023865
1378,11019,0.8851066827774048
1380,11018,0.904219388961792
1382,11017,0.904219388961792
1386,11014,0.7396345734596252
1387,11036,0.9069491624832153
1388,11020,0.8467627763748169
1389,11031,0.8227103352546692
1390,11034,0.867694616317749
1391,11022,0.859618067741394
1392,11023,0.8507757186889648
1393,11028,0.8553730249404907
1394,11027,0.8937349319458008
1395,11037,0.8796670436859131
1398,11045,0.9011651277542114
1399,11044,0.8964093327522278
1401,11025,0.8599342107772827
1403,11040,0.9054051041603088
1405,11048,0.8275638818740845
1410,11050,0.8488248586654663
1415,11046,0.939318835735321
1418,11047,0.9193223714828491
1419,11051,0.8464854955673218
1420,11052,0.818515956401825
1421,11053,0.8573094606399536
1422,11054,0.8573094606399536
1424,11041,0.8583929538726807
1427,11059,0.7944563627243042
1433,14633,0.7556334733963013
1449,15494,0.8842700719833374
1450,11069,0.8996680378913879
1451,11074,0.8372604846954346
1460,11064,0.8705294132232666
1465,11063,0.8459248542785645
1466,11065,0.7951151728630066
1470,11067,0.8034505844116211
1471,11062,0.8306096196174622
1472,11068,0.8306096196174622
1473,11070,0.8954782485961914
1477,11075,0.7986932992935181
1478,11072,0.8376616835594177
1479,18401,0.8932127952575684
1480,11071,0.8372095823287964
1481,11073,0.8869441747665405
1484,11077,0.939998984336853
1488,11079,0.8801502585411072
1489,11078,0.8943488597869873
1491,11080,0.8819048404693604
1492,11081,0.8819048404693604
1494,11082,0.9181923866271973
1496,11083,0.844165563583374
1497,11084,0.9088600277900696
1498,11085,0.9187888503074646
1499,11091,0.9542746543884277
1500,11092,0.9494019746780396
1501,11090,0.9085124731063843
1502,11089,0.9002349376678467
1504,10758,0.8935946226119995
1505,11095,0.7902137041091919
1515,11100,0.9728499054908752
1517,11106,0.9355926513671875
1534,11115,0.8743140697479248
1547,11116,0.8021354675292969
1548,11117,0.8544472455978394
1549,11132,0.8152732849121094
1550,11133,0.8152732849121094
1552,11151,0.8399146795272827
1553,11141,0.900610089302063
1558,11154,0.8693042993545532
1562,11171,0.9188927412033081
1563,11170,0.8988028168678284
1565,11199,0.7432243824005127
1566,11200,0.7432243824005127
1567,11167,0.9311685562133789
1572,11173,0.8996555209159851
1573,11169,0.9225212335586548
1574,11179,0.8977552652359009
1575,11178,0.8977552652359009
1576,11182,0.9265879988670349
1577,11196,0.7741942405700684
1578,11181,0.7473303079605103
1579,11180,0.8730182647705078
1580,11197,0.9011877775192261
1581,11201,0.9400662183761597
1582,11207,0.8505185842514038
1583,11203,0.895591676235199
1584,11206,0.8456659317016602
1585,11204,0.8986383080482483
1586,11205,0.9103267788887024
1587,11211,0.7905900478363037
1588,11210,0.8720368146896362
1589,11215,0.8890301585197449
1599,11219,0.8132450580596924
1600,11218,0.8955395221710205
1611,11214,0.9657635688781738
1612,11216,0.8296489715576172
1613,11213,0.8702989816665649
1614,11217,0.9055630564689636
1615,11096,0.8789137005805969
1620,11221,0.880660355091095
1621,11220,0.7791225910186768
1622,11222,0.7791225910186768
1624,15524,0.7716913223266602
1628,11223,0.7764172554016113
1632,11224,0.817284882068634
1633,11229,0.776179313659668
1635,11230,0.776179313659668
1636,11232,0.8794773817062378
1637,11879,0.8557993173599243
1638,11906,0.9368841648101807
1641,13142,0.868202805519104
1643,11243,0.8541057109832764
1644,11240,0.8756611347198486
1647,15671,0.8666027784347534
1651,11139,0.8462700247764587
1652,11142,0.9301551580429077
1655,11245,0.8084893822669983
1656,11246,0.8084893822669983
1657,11247,0.8084893822669983
1665,11244,0.9013210535049438
1666,11248,0.8785490989685059
1668,11249,0.7654805183410645
1669,11250,0.7654805183410645
1670,11252,0.7654805183410645
1671,11253,0.7654805183410645
1673,11259,0.8890689611434937
1675,10123,0.7922016382217407
1677,11256,0.9055733680725098
1678,11255,0.9330921173095703
1679,11257,0.9055733680725098
1680,11258,0.8608194589614868
1681,10147,0.9018628597259521
1688,11254,0.9038404226303101
1689,11261,0.8299548625946045
1691,11263,0.8077594637870789
1693,11265,0.8605793118476868
1698,11266,0.8614180088043213
1701,11267,0.9022871255874634
1712,11272,0.9325716495513916
1715,11280,0.8445395827293396
1717,11271,0.8916234970092773
1723,14429,0.9050368070602417
1725,11943,0.7958290576934814
1726,11268,0.9349011778831482
1733,14426,0.828230619430542
1738,11277,0.907707929611206
1739,18975,0.840488076210022
1742,11276,0.8501922488212585
1743,11270,0.9159196615219116
1746,11269,0.9329879879951477
1748,11282,0.8613229990005493
1755,11294,0.9000497460365295
1757,11284,0.8429291248321533
1759,14423,0.8016102910041809
1760,11278,0.8603601455688477
1761,11281,0.8030770421028137
1762,14678,0.9149347543716431
1765,11289,0.8742101192474365
1766,13061,0.8178983926773071
1768,11292,0.8007350564002991
1797,11938,0.917842447757721
1801,14212,0.8093513250350952
1802,11275,0.7696715593338013
1803,16475,0.7798734307289124
1807,11942,0.8703111410140991
1814,11300,0.8268555998802185
1818,11293,0.8077296018600464
1819,11933,0.885106086730957
1821,11307,0.806909441947937
1822,15480,0.8373170495033264
1823,11296,0.8176577091217041
1825,11316,0.8142358064651489
1826,11314,0.9281142354011536
1828,11319,0.9620741605758667
1831,11317,0.9438992738723755
1832,11346,0.9019493460655212
1833,11312,0.951473593711853
1834,11315,0.8471179008483887
1835,11318,0.9471886157989502
1837,11327,0.943615198135376
1838,10578,0.8394946455955505
1842,11313,0.8485009670257568
1847,16719,0.9595036506652832
1848,15544,0.9601035118103027
1849,15542,0.968662440776825
1852,11322,0.8336870670318604
1853,11323,0.926500141620636
1854,16721,0.9346102476119995
1855,11331,0.957035481929779
1856,11332,0.9589247703552246
1857,11310,0.9208865165710449
1858,11324,0.8529602289199829
1859,11325,0.8529602289199829
1860,11326,0.8529602289199829
1861,11321,0.9016101360321045
1862,11354,0.9661167860031128
1863,17583,0.907178521156311
1865,16548,0.8742371201515198
1867,16549,0.8742371201515198
1868,11333,0.9614781737327576
1869,11334,0.7860209941864014
1870,11335,0.771185040473938
1871,11336,0.8367518186569214
1872,11337,0.6777632236480713
1873,11338,0.8733491897583008
1874,11320,0.8750358819961548
1875,11339,0.9242698550224304
1876,11340,0.8993357419967651
1877,11341,0.9331923723220825
1878,11342,0.8947694897651672
1880,15534,0.8464845418930054
1881,11343,0.8278788328170776
1882,11344,0.9752299189567566
1883,15533,0.8130253553390503
1885,15535,0.7925436496734619
1886,11345,0.9385424256324768
1888,18185,0.7888756990432739
1896,11328,0.8627219200134277
1907,12385,0.8715817928314209
1909,11369,0.844292938709259
1910,11348,0.9244162440299988
1911,11347,0.9026545286178589
1919,11364,0.8628017902374268
1926,11365,0.8712571859359741
1927,11366,0.9182497262954712
1929,11367,0.8539505004882812
1930,11329,0.904534637928009
1935,15536,0.8633262515068054
1936,11353,0.9118356108665466
1938,11356,0.8717829585075378
1941,11358,0.8221226334571838
1943,11360,0.9508965015411377
1944,11361,0.8221226334571838
1947,11371,0.8974171280860901
1948,11368,0.8708233833312988
1950,10339,0.9325836896896362
1957,11351,0.8419724702835083
1961,11501,0.8785429000854492
1962,11370,0.8314318656921387
1964,11373,0.8340345025062561
1970,11378,0.9217972755432129
1971,11379,0.956356942653656
1972,11375,0.9079880714416504
1973,11374,0.9532873034477234
1974,17979,0.8790602684020996
1979,11400,0.89655601978302
1982,11380,0.7823584079742432
1983,11381,0.9257861971855164
1984,11382,0.9175143241882324
1985,11376,0.8895416855812073
1986,11377,0.8832283020019531
1987,11386,0.8771674633026123
1994,11395,0.9599723219871521
1995,11389,0.9702227115631104
2002,11405,0.937838077545166
2004,11387,0.8747869729995728
2005,11388,0.8747869729995728
2008,11391,0.9408820271492004
2009,11392,0.9423837661743164
2010,11393,0.9611198902130127
2011,11394,0.8696305751800537
2012,11396,0.9122585654258728
2014,11398,0.8455884456634521
2015,11397,0.8858970403671265
2018,11407,0.9999999403953552
2019,11399,0.8150936961174011
2020,11409,0.92839515209198
2021,11420,0.880571722984314
2022,11419,0.9017072319984436
2023,11418,0.8643761277198792
2024,11421,0.8277824521064758
2025,11414,0.96849125623703
2026,11423,0.9130691885948181
2027,10310,0.9595550894737244
2028,11415,0.8175537586212158
2030,11422,0.9161462783813477
2031,11424,0.8593883514404297
2033,11417,0.7718480229377747
2035,11428,0.8671366572380066
2036,11413,0.8182054758071899
2037,11433,0.8785698413848877
2038,11443,0.8634291887283325
2044,11437,0.8149343729019165
2059,14252,0.8958911895751953
2063,11430,0.9381774663925171
2064,11432,0.9654520750045776
2065,11444,0.8336199522018433
2066,11438,0.840457558631897
2067,11439,0.9566213488578796
2068,11450,0.8709373474121094
2074,11445,0.9244052767753601
2075,11452,0.9327802062034607
2081,11453,0.9574713706970215
2084,11454,0.8977233171463013
2085,11467,0.9266209602355957
2086,11466,0.847367525100708
2087,11460,0.9438561797142029
2088,11459,0.9525061249732971
2089,11455,0.9472023844718933
